ag,bg,T1,V1,A1,P1,B1,T2,V2,A2,P2,B2,T3,V3,A3,P3,B3,T4,V4,A4,P4,B4,Contamination_Defect,Crystalisation_Defect,Ion_Diffusion_Defect,Burnishing_Defect,m1_cost,m2_cost,m3_cost,m4_cost,ID
High,Argon,109.3818580631064,740435.1840938276,105.58907682274886,,74.35980418195962,634.0591378718542,1465655.4650875381,81.3660711272011,31.98878826417682,259.70490100913565,456.1921656989038,797014.2787664849,1376.4405766923464,32.040358932354096,920.6035461510406,407.87612274438925,304303.32850188867,235.21870830649277,414.2529303032107,335.8341631534493,0,0,0,0,1831.6374075224937,2081.2715463800905,1171.3429723034226,507.0351814052442,1954
Medium,Argon,145.44844781015718,263823.921150536,174.64950616117224,40.63443923817255,144.9061951608574,423.1354373514132,1565720.8139377963,79.20334400389626,69.31810152638388,229.05214799837074,445.2028429777364,820571.3972101371,408.6117875796445,214.122607512879,918.97247056136,340.9559224601833,415128.886364152,318.1946233509758,462.0861391923318,350.168214979215,0,0,0,0,712.460610829672,2215.1970815692207,1203.0524189631553,,1955
Medium,Neon,104.1336772140361,185358.73421630217,201.27838729075023,-1.2492906652234659,83.95847644715352,431.50196826739835,1847928.4902582907,99.71697679095894,85.10170713020841,264.1112192762774,316.7471549666316,622460.8365925133,399.86211631144363,49.39408675727,760.9578603978055,320.90379410195516,283655.23180523206,392.4213461603712,388.78715389492817,333.97311477898927,0,0,0,1,527.5418869859006,2594.6577028291176,935.002376253512,,1956
Low,Argon,117.94859620140632,171724.1227995921,,33.521188119983044,119.88782006371727,495.7356220748677,1144759.8334128554,275.8765493866371,155.70528433680866,289.9890818841859,509.0686154466724,722778.9451878342,83.96411995314328,85.03516536788305,828.4237066825913,360.7480464423191,262569.1528742386,2156.8991356895103,122.19168268894504,335.81134724729725,1,0,0,1,495.5669515189222,1646.613665766507,1071.6069813267386,450.7051765374332,1957
Medium,Neon,132.42120816890247,381375.16517382156,289.12076170545356,3.6529326870048244,124.18959707601309,396.9784151707728,590539.8621506777,242.11482864485558,,322.13610152463264,447.4028797385278,459166.5206955724,516.0994230852341,215.2074870853153,890.5776291795523,374.0888084977383,472656.7048688705,294.68546752719215,161.48399532854688,334.23241083099924,0,0,0,0,988.8064816896768,898.4675150385601,716.1516073597705,,1958
<missing>,Argon,81.01560385569442,501240.1536599992,97.61040132071336,22.29982710630214,140.9728003962058,500.8130339374487,2405463.1926429085,393.5543628716501,57.43014190976886,317.9506030775934,416.25130512290707,844072.4810272654,517.6678084513136,149.99420340503622,762.8875236353028,336.74411627781916,240389.7882636317,731.333052480334,483.11686554488404,364.3462276117872,0,1,0,0,1269.8972799127087,3347.899955623997,1235.4381587934845,421.2073322733592,1959
Low,Argon,121.87966009581568,430439.56145392277,11.276613083027666,39.68381433424085,97.83485176016436,561.7067940645696,4390704.447173205,253.5041015004341,,303.39333257009196,458.7544104669694,759962.7131031017,273.3475306608389,194.36061045122352,708.3291013927196,366.55890971155196,220524.77186411843,195.7366334396302,337.2803911301889,330.9543053075668,0,1,0,0,1103.4700561679713,6027.7666605256745,1121.9672253568394,393.51698920690234,1960
Low,Argon,103.613260584278,438144.0652907555,130.66645548371093,29.32593263763289,131.3058676589304,1098.6802576514597,,373.40182381554905,95.20586112810976,258.0516674263911,305.2726349369296,752609.3253942311,585.4529916590719,172.24910424020217,851.3843055810595,462.4692336434377,343643.72752813104,999.9194290139284,154.8186187122135,322.73747402733585,0,0,0,0,1121.9755088592499,1701.566028556682,1111.224838609132,560.6843168338885,1961
Medium,Neon,56.472819978274075,321800.7851877672,146.5529528928076,42.27024861177038,313.6165970142127,453.22905855784984,2183194.9207219034,75.52265408462992,68.92012489006082,363.9653553167735,424.8194513747753,869621.79409841,485.15438380327834,140.35637720229798,710.2032246881503,356.0153704838669,329316.39436107146,725.9083387379881,99.72434494072245,342.86184297021214,0,0,0,0,848.4683492836531,3047.0966507890244,1270.352513776336,540.629788355415,1962
Low,Neon,52.668861393456574,317947.9080217257,280.95399308524225,47.2489755517806,99.2463150700263,429.2073655896291,3323580.360720902,353.31485408815246,92.07592764885595,251.2139674970953,350.54281436127997,757110.0976394662,510.2859886457906,144.15304870303493,707.1361944842009,358.35448072420076,593147.474238534,655.2403612579187,473.9220060171458,349.3427558250733,0,1,0,0,839.1382736125172,4586.716701686072,1117.184379046377,897.2165779913006,1963
High,Neon,128.09397440803718,311803.3081262172,261.9566495160875,50.118360893043786,122.08344503009091,,1962105.554040555,268.4258851926997,54.35516949023506,303.69953902551873,441.6958461670033,898534.7302657685,455.9296619490103,67.5877554421009,802.971164872607,332.98294891272195,507443.2546515431,464.9825438199977,243.4000993134547,320.66497309095246,0,0,0,0,825.2951004949741,2750.0137454904407,1308.903527103856,780.6236708670951,1964
Low,Argon,68.94975824478838,304142.4855592927,150.2766665977917,4.975631307034212,92.47159946582845,563.0773590841167,1145935.7310691671,392.42949108951706,92.04075237490528,362.43302962793996,321.3491658268065,849089.0322120291,451.77059121646727,44.685313169222226,993.6990246660893,432.761245074386,301650.1010698336,989.3542850964983,208.92558051052367,,0,0,0,0,806.3542207792551,1650.4652868993935,1241.9824768218066,503.93811689155075,1965
Medium,Argon,40.365549496704695,389053.0673671994,228.80133482655071,27.02400590131804,111.77281761972918,481.69917663152705,2476597.547438298,355.25862175997054,65.61990626477935,347.54830274594747,357.33175814553067,707533.4917300432,243.5702574537688,177.44250916262055,749.7507609971775,317.4586908036432,486083.22873875004,513.1645518655153,325.188897129619,311.21994319213206,0,1,0,0,1006.140848122583,3443.7164901161927,1050.895089231332,751.8822738707923,1966
Medium,Argon,108.08569656025065,385910.0719934516,164.41846197603968,59.798097756892695,102.9572906084347,442.2336524438611,3434427.9817062346,404.6508198676749,83.22462170640172,293.290697816101,453.2223021443018,862949.5347778682,345.8149671574147,148.1420708940629,937.052186923205,348.52730548607656,652367.6524372216,177.5180268737077,183.96107903520465,337.79701026434753,0,1,0,0,998.9720922635089,4738.8447910528075,1260.7134840248254,976.3008882234335,1967
Medium,Neon,174.07505645082733,503599.4602329936,112.93587332123737,53.63838620186985,136.79315956480372,479.9656366881867,3044388.1358451517,61.32502287397932,69.60250112931226,297.2999628345951,522.2183641102803,455072.91731255845,264.60169009650696,27.72825067810593,921.3883649658457,290.9065646476935,546356.2285694546,269.28127734805173,395.8581575822618,346.8483136106975,0,1,1,0,1276.007127710942,4211.715103025011,710.2859052503402,833.2661435032921,1968
Low,Argon,91.43573990574079,136974.58166327514,88.17962388386951,36.15455562630049,109.83999178740567,471.03409873390905,1492709.0658966615,396.0952317620131,102.74246107209986,351.77060092002125,487.05019409255294,561459.6744005434,338.56100647779965,98.00207382540863,789.8212358476258,343.17019546808575,568799.7179983135,721.1734646103355,239.78888135943018,330.88222509237556,1,0,0,0,413.72106314335497,2115.8295349913033,854.3514531074617,863.8824972407374,1969
Low,Argon,130.2704336809812,233881.00037378984,188.35661670273745,39.48006291033449,110.29235522652107,640.1024370072913,3246037.3307287577,438.57244064583426,44.76387867673247,273.45157425895326,450.70096996017367,753572.5132916978,575.9221725304711,64.37121461336942,819.1698159679202,315.48194900950097,421958.9147009408,472.67891838399555,347.4119718245887,365.42419739228905,0,1,0,0,641.8229924923702,4484.317852835199,1113.111199256653,665.7998594192861,1970
Low,Argon,127.44777419138427,346574.0893065597,136.04262274770417,37.17049829809601,112.31248410953452,485.8278662571276,2071439.4256857466,295.3603896196074,84.70697005019044,282.23715363997354,437.73725553038304,762770.1481212104,366.52799070507416,130.5187967410768,697.0424622151238,325.90834260493443,572162.9308245206,843.9442340942136,226.15332216517797,329.39058237333654,0,0,0,0,906.5733379685726,2896.413107452709,1125.5078042182927,868.4530858865255,1971
Medium,Argon,96.60967217439209,361139.0605000577,207.5041623168745,53.38713510029016,105.68624119508647,531.6906805382597,1457875.8173979572,1235.2220974556308,105.37267154359756,,469.63215864545253,679838.5181108445,435.63527529633484,283.07798131737036,758.7286253362709,314.3323370042292,426916.2120936284,318.51619153811043,481.9344457977138,346.5669795903946,0,0,0,0,941.0428985501011,2068.9341973478304,1014.1485505759769,672.3755182281533,1972
High,Argon,100.45323271567338,362285.317095499,79.94991390904329,15.952106474591188,101.5313989238403,,3775551.2908175364,393.8835245926933,54.38200132205948,275.4797182464698,396.86768958089255,519702.1330578982,57.70788825224663,211.75712152151218,974.3008071451073,316.39181747215554,633572.528317513,696.6977931028935,286.46175953988666,358.029021258024,0,1,0,0,,5199.6626705263825,796.6699875267275,951.5574679437,1973
Low,Argon,101.76972247218984,467097.032253927,173.85047226133545,38.8590981054795,139.3665841040483,453.52769147751275,2912417.716510239,192.6050570802147,64.17183453084115,321.091288899344,286.54879045058397,654430.6901032935,68.87330435962949,53.451569038217485,814.6922616879536,381.4008371320725,462388.0350026452,621.1335781472396,83.8216535809545,358.71713657675116,0,1,0,0,1190.1383878459153,4032.387444666193,978.3621246077008,720.5443320371957,1974
Medium,Neon,60.725900008628905,491805.2267478536,131.33198337751986,45.75151389351802,113.9776853820855,482.0483912996178,758695.7579195483,425.6115324444251,84.82308261345241,288.1015695892482,426.01774674986416,761357.927630391,107.70392660000988,199.718674890793,907.0111061571665,448.62540809356625,239276.6310152474,566.5505072756466,467.80913031545623,377.84117921389895,0,0,0,0,1247.70687790218,1126.3908730359215,1123.2084019426923,420.1485640747372,1975
Medium,Argon,120.94199913150639,468799.74117183377,236.54087016512605,25.52472295024969,78.37774762212723,467.1019982107983,1536278.5889052853,214.0488504253356,61.83386907170015,256.0162802123271,348.41787850893644,836531.4351822849,,265.3878914584394,777.0254144447556,348.30003742317376,362774.77454040037,961.876910256327,474.60728325336225,341.3005968117313,0,0,0,0,1193.8357216509492,2174.3990490306714,1224.741730494837,586.3886961290484,1976
Low,Argon,93.57479835765253,299817.82504761196,227.30051112702495,17.947893906523994,81.28766782227123,493.7770470954967,660166.3739264831,399.0567724291898,63.291132102263425,312.01170249927986,570.317435961046,929024.8753801218,236.04414706869284,123.17760089499235,879.0304313491545,462.52758601681126,476682.9746717313,570.4941112379728,166.21065178199558,325.948636447531,0,0,0,0,796.60712373833,992.8807511870681,1350.7828816572444,739.9133299161905,1977
Medium,Argon,80.20328607846626,201110.23595739616,81.4008688244137,31.99686635441985,69.1329804640147,544.7518590633789,1928222.2492430564,121.76681419591708,61.41636896216702,294.45357175977796,595.2027871040779,511036.35037671326,166.02653864681665,31.841311664438237,749.6767643061497,416.3346021063076,429838.99250536336,414.450683044604,177.09063546581586,322.3368889910047,0,0,0,0,564.1622498590552,2703.610535670696,786.3527820053168,676.3471726196104,1978
Low,Argon,75.91230323454546,344041.7631331805,122.53322819012772,19.018945883613977,153.22882043159336,528.9870017782891,4727153.070482816,270.78374211898273,80.52212444884037,292.96772073762276,414.76444559111064,516998.7930015037,318.54927623344736,288.69487420289755,910.1551365383198,,490391.8422004081,893.8575283854346,360.18880856715543,349.73372414001176,0,1,0,0,900.6439022008609,6483.649724627413,793.6260567751349,758.6533550643476,1979
Low,Argon,77.62650927816277,233154.60916732886,239.37457101118866,32.811799533351106,153.7995458051282,573.3994785795268,2557345.875840138,73.12285254508919,49.00249392783946,342.6059736862484,357.06130999864604,685075.531938444,507.56876048147745,56.282810069991406,832.7616292094607,354.9991234623485,417842.44154416653,469.0725894956008,374.372931163063,373.27381606087727,0,1,0,0,640.4689456479589,3553.813263875827,1020.5495132260492,660.5208947755086,1980
Low,Argon,61.13342138707906,603907.5308992864,259.33982467643773,42.543505673677565,103.1948786526584,575.2030110984391,850035.2424425844,187.1133143545554,55.52260675485657,278.2473750031116,457.0778987392537,801807.2977980687,459.5863158795762,81.81900807178214,959.5383673262357,401.9206937781391,423985.8792928405,426.05074510514316,462.1778911031687,334.2503979337454,0,0,0,0,1511.2041880425256,1250.4230691905632,1178.214533137474,668.736976329416,1981
Medium,Neon,40.29624086509158,266880.2392233643,251.85349523501708,42.60253293538938,138.60486111705765,594.3490819445209,2443122.0819644704,394.79868187019815,88.02540563163656,309.33873282100933,549.183961316008,543746.5590919247,454.39260172263874,159.42820824120136,970.6057506560279,346.1463391561002,301112.3556912609,797.3783634130206,392.77429952605786,341.30661482884597,0,1,0,0,719.5454112209163,3401.6519849294546,830.701828601921,502.86874088468625,1982
Medium,Neon,85.20599245261586,372133.0702107164,13.517283519024932,7.070984768282447,132.54583529669097,522.0493002220393,1216229.7864354271,359.7998670200943,60.56749382674858,287.951683849316,341.30356980465973,647286.5365617431,50.79500329815841,209.77604713052278,790.652601212836,317.13166598773563,500298.739125596,536.9087880870857,323.6321555198618,330.70368651035886,0,0,0,0,966.3961018112575,1742.900076702698,968.839327168419,771.2655489487062,1983
Medium,Argon,117.80374410070252,282739.27548121277,136.36880696954566,50.320309434258824,103.37153533832588,544.9460469894888,498122.6602010248,419.4995782966098,43.67469818542371,292.48907236520205,448.2131153890687,466854.6981816329,373.8539103104605,266.98952568143505,803.7885214315812,394.9262325711863,562641.4011462495,894.3546529188194,340.9022408010192,346.72271364910523,0,0,0,0,756.490203991334,773.8835854808677,726.1286213504842,856.3805397804781,1984
Low,Argon,91.45889065949002,424342.4916376377,199.3281111414785,13.082501977436031,129.59150415649336,472.9986253539999,1926058.3121266186,96.00794036014139,87.6376306937993,346.47924373918664,267.24249460078613,908547.9096992419,461.9164700496299,116.25407183766588,897.73424836626,335.2580262591382,502048.1727208349,621.2312902080931,75.93808428278756,365.2818240850802,0,0,0,0,1089.5205013999862,2701.703733146354,1322.1745020974276,773.8168791062982,1985
Medium,Argon,114.86118907250248,208010.4625937355,291.48569270117525,22.107621877056246,157.35864464213824,378.71075189744244,9537674.450303381,235.54496611965257,48.65051888315554,265.42771600233357,412.25499004164385,488228.7452832153,334.9271805090679,139.28449277513602,725.3322956259364,348.9105550288862,209889.15554238914,891.9804523334034,399.9903029503482,355.253364136051,0,0,0,1,581.7069683725797,1830.3179207777266,754.3032948881704,380.05448943037504,1986
